Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;;;;b3S;2;9;BRASILIA;DF;03/2025;246.220;133.062;61.903;128.468;116.489;117.752;1.368;0;5
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;;;;b3S;2;9;CONCORDIA;SC;03/2025;245.017;161.514;7.088;218.149;140.180;26.869;1.433;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;;;;b3S;2;9;ITAJUBA;MG;03/2025;242.020;116.720;2.880;218.955;209.696;23.065;277;0;14
AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;61384004;AVENUE SECURITIES DTVM - PRUDENCIAL;;88008;n2;2;16;SAO PAULO;SP;03/2025;237.784;0;0;188.985;155.006;48.800;8.632;2;0
PLUXEE INSTITUIÇÃO DE PAGAMENTO BRASIL S.A.;30798783;PLUXEE IP - PRUDENCIAL;;87889;n4;3;41;SAO PAULO;SP;03/2025;236.552;0;202.538;173.252;41.739;63.300;5.233;1;0
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;;;;b3S;2;9;NATAL;RN;03/2025;233.061;119.137;13.618;198.270;185.562;34.791;1.361;0;5
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;;;;b3S;2;9;ESMERALDAS;MG;03/2025;232.317;81.978;3.244;211.759;203.505;20.558;1.220;0;14
AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S/A - DESENVOLVE MT;6284531;AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;;81146;n1;1;30;CUIABA;MT;03/2025;231.987;115.560;111.274;13.062;6.978;218.925;-467;1;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;;;;b3S;2;9;BOM SUCESSO;MG;03/2025;231.662;67.046;2.908;200.657;195.802;31.005;1.843;0;6
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;;;;b3S;2;9;RIO BRANCO;AC;03/2025;231.016;70.727;10.375;194.969;182.573;36.046;-2.972;0;2
WESTERN UNION CORRETORA DE CÂMBIO S.A.;13728156;WESTERN UNION - PRUDENCIAL;51767;80886;n2;3;21;SAO PAULO;SP;03/2025;229.036;0;8.055;80.146;0;148.890;1.456;2;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;;;;b3S;2;9;ABDON BATISTA;SC;03/2025;228.685;136.755;4.770;188.282;150.786;40.403;937;0;5
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;;;;b3S;2;9;SAO VALENTIM;RS;03/2025;228.225;160.572;8.305;199.138;112.584;29.087;1.048;0;9
PAY4FUN INSTITUICAO DE PAGAMENTO S.A.;20757199;PAY4FUN IP S.A. - PRUDENCIAL;;86299;n4;2;41;SAO PAULO;SP;03/2025;227.980;0;34.718;182.588;173.992;45.392;-3.277;1;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;;;;b3S;2;9;MAIRI;BA;03/2025;227.015;78.150;21.476;197.833;191.333;29.182;1.011;0;9
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;;;;b3S;2;9;CURITIBA;PR;03/2025;226.805;103.372;90.490;205.355;178.339;21.450;967;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;;;;b3S;2;9;ARCOS;MG;03/2025;226.659;96.434;3.628;191.199;186.224;35.460;3.251;0;2
COBUCCIO S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;36947229;COBUCCIO SCFI - PRUDENCIAL;;85173;n1;2;14;MONTE BELO;MG;03/2025;225.332;338;197.377;217.019;187.411;8.313;185;3;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;;;;b3S;2;9;GETULIO VARGAS;RS;03/2025;224.854;145.375;7.005;198.099;117.733;26.755;1.275;0;9
BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS;61855045;BRADESCO - PRUDENCIAL;10045;80075;n2;2;15;OSASCO;SP;03/2025;223.765;0;0;147.117;0;76.648;544;3;0
STONEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62090873;STONEX DTVM - PRUDENCIAL;52041;84088;n2;3;16;SAO PAULO;SP;03/2025;223.315;0;87.939;35.318;19.000;187.997;5.631;2;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;;;;b3S;2;9;CORONEL MARTINS;SC;03/2025;221.901;161.151;6.152;191.798;115.484;30.103;2.337;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;;;;b3S;2;9;CHAPADA GAUCHA;MG;03/2025;220.716;160.649;3.808;180.604;90.163;40.112;652;0;5
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;;;;b3S;2;9;PACAJA;PA;03/2025;220.155;166.061;1.781;188.716;140.238;31.440;1.620;0;12
CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;37122487;CALCARD IP - PRUDENCIAL;;88170;n1;2;14;PALHOCA;SC;03/2025;219.387;102.360;26.877;184.860;172.745;34.527;-1.722;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;;;;b3S;2;9;BRASILIA;DF;03/2025;218.263;121.640;24.634;177.428;170.642;40.835;300;0;8
INOVANTI INSTITUIÇÃO DE PAGAMENTO S.A.;37511258;INOVANTI IP - PRUDENCIAL;;87456;n4;2;41;SAO PAULO;SP;03/2025;215.140;0;124.473;197.268;192.195;17.872;2.176;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;;;;b3S;2;9;SAO PAULO;SP;03/2025;214.545;174.685;39.342;6.381;0;208.164;4.777;0;0
GOWD INSTITUIÇÃO DE PAGAMENTO LTDA.;33630661;GOWD IP - PRUDENCIAL;;87023;n4;2;41;MARINGA;PR;03/2025;214.012;0;99;206.313;72.552;7.698;2.396;1;0
TULLETT PREBON BRASIL CORRETORA DE VALORES E CÂMBIO LTDA;61747085;TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;52027;82619;n2;3;15;SAO PAULO;SP;03/2025;211.227;0;85.792;123.140;438;88.087;2.159;4;0
OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIARIOS S.A.;36113876;OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;;84040;n2;2;16;RIO DE JANEIRO;RJ;03/2025;210.639;0;10.329;144.314;62.733;66.325;22.919;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;;;;b3S;2;9;BRASILIA;DF;03/2025;209.295;115.903;36.027;150.945;144.833;58.349;1.243;0;2
EBURY BANCO DE CÂMBIO S.A.;13059145;EBURY BANCO DE CÂMBIO - PRUDENCIAL;;80862;b2;3;39;SAO PAULO;SP;03/2025;208.994;0;34.117;112.439;14.531;96.555;4.655;2;0
C&A PAY SOCIEDADE DE CRÉDITO DIRETO S.A.;49173791;C&A PAY SCD - PRUDENCIAL;;86787;n1;3;43;BARUERI;SP;03/2025;205.526;0;170.913;69.415;0;136.111;1.802;2;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;;;;b3S;2;9;BELEM;PA;03/2025;205.253;96.847;10.368;125.746;116.579;79.507;2.308;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;;;;b3S;2;9;CERES;GO;03/2025;204.994;52.421;10.275;175.364;156.092;29.630;572;0;5
MONTE BRAVO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;50489148;MONTE BRAVO CTVM - PRUDENCIAL;;87281;n2;2;15;SAO PAULO;SP;03/2025;201.587;0;103.675;101.336;0;100.252;-17.987;2;9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;;;;b3S;2;9;ARARAQUARA;SP;03/2025;201.011;61.623;75.074;180.904;170.180;20.106;146;0;5
BANESTES DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;28156057;BANESTES - PRUDENCIAL;30159;80147;n2;1;16;VITORIA;ES;03/2025;199.946;0;0;9.917;685;190.029;15.716;2;0
ONEKEY PAYMENTS INSTITUICAO DE PAGAMENTO SA;35210410;ONEKEY PAYMENTS IP - PRUDENCIAL;;87535;n4;3;41;BARUERI;SP;03/2025;197.609;0;0;183.186;161.070;14.424;6.289;1;0
MERCEDES-BENZ LEASING DO BRASIL ARRENDAMENTO MERCANTIL S.A.;162760;MERCEDES-BENZ - PRUDENCIAL;51262;80563;n1;3;19;SAO BERNARDO DO CAMPO;SP;03/2025;196.272;14.293;131.005;52.937;0;143.335;2.121;2;0
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;;;;b3S;2;9;DOURADOS;MS;03/2025;196.175;111.875;1.555;145.995;127.931;50.180;-525;0;5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;;;;b3S;2;9;SEARA;SC;03/2025;196.156;95.922;43.287;167.955;163.610;28.201;-839;0;4
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;;;;b3S;2;9;UBERABA;MG;03/2025;195.859;81.914;2.633;174.014;163.701;21.844;149;0;4
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;;;;b3S;2;9;ITAPAGIPE;MG;03/2025;194.792;84.146;6.065;148.316;100.562;46.476;1.463;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;;;;b3S;2;9;SAO SEBASTIAO DO PARAISO;MG;03/2025;193.676;101.910;3.901;170.608;165.894;23.068;695;0;6
TRANSFEERA INSTITUIÇÃO DE PAGAMENTO S.A;27084098;TRANSFEERA IP - PRUDENCIAL;;87353;n4;2;41;CURITIBA;PR;03/2025;191.114;0;15.296;171.569;159.054;19.545;14.330;1;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;;84552;n1;2;14;NOVO HAMBURGO;RS;03/2025;190.579;170.495;12.440;177.658;166.168;12.921;519;2;0
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3985375;;;;b3S;2;9;ROLIM DE MOURA;RO;03/2025;190.370;127.743;7.645;160.581;132.592;29.789;-1.151;0;5
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;;;;b3S;2;9;VOTUPORANGA;SP;03/2025;185.858;37.986;7.460;148.549;130.615;37.308;1.519;0;3
SCOTIABANK BRASIL S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;39696805;SCOTIABANK BRASIL - PRUDENCIAL;52230;81452;n2;3;15;SAO PAULO;SP;03/2025;185.270;0;53.232;120.619;0;64.651;-965;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;;;;b3S;2;9;CRUZ ALTA;RS;03/2025;184.055;94.976;9.247;168.638;162.938;15.417;-3.214;0;6
COOPER CARD INSTITUIÇÃO DE PAGAMENTO LTDA.;5938780;COOPER CARD IP - PRUDENCIAL;;86134;n4;2;41;BARUERI;SP;03/2025;182.110;110.972;25.882;132.236;772;49.874;616;1;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR;7958405;;;;b3S;2;9;RIO FORTUNA;SC;03/2025;181.600;128.444;4.088;157.192;110.798;24.408;1.436;0;5
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE NOVA MUTUM E REGIÃO - CRESOL MATO GROSSO;50735161;;;;b3S;2;9;NOVA MUTUM;MT;03/2025;181.048;131.669;3.224;163.012;83.107;18.036;-640;0;7
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;;;;b3S;2;9;CURITIBA;PR;03/2025;179.762;41.315;88.727;154.777;142.609;24.985;894;0;2
TIVIO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;3384738;BRADESCO - PRUDENCIAL;10045;80075;n2;2;16;OSASCO;SP;03/2025;179.384;0;18.461;107.405;9.867;71.978;-4.820;2;0
BRINKS PAY INSTITUICAO DE PAGAMENTO LTDA;9437293;BRINKS PAY IP - PRUDENCIAL;;86811;n4;3;41;SAO PAULO;SP;03/2025;177.803;0;0;134.874;87.004;42.928;826;1;0
COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED;2179673;;;;b3S;2;9;OURINHOS;SP;03/2025;177.655;63.456;109.593;150.637;147.395;27.018;35;0;3
BANCO ITAUBANK S.A.;60394079;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;03/2025;176.350;0;1.046;13.486;0;162.865;3.034;2;0
RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6249129;RPW S/A SCFI - PRUDENCIAL;;83209;n1;2;14;SAO PAULO;SP;03/2025;176.092;128.974;7.365;155.767;153.249;20.325;441;2;0
BANRISUL S/A - CORRETORA DE VALORES MOBILIARIOS E CAMBIO;93026847;BANRISUL - PRUDENCIAL;30173;80154;n2;1;15;PORTO ALEGRE;RS;03/2025;174.047;0;49.774;27.683;2.308;146.364;7.483;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;;;;b3S;2;9;GUAXUPE;MG;03/2025;173.096;82.820;3.150;144.320;140.327;28.776;1.335;0;4
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;;;;b3S;2;9;CAPITOLIO;MG;03/2025;172.805;100.629;2.835;143.346;116.194;29.458;819;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DFMIL LTDA. - SICOOB DFMIL;4649337;;;;b3S;2;9;BRASILIA;DF;03/2025;170.892;86.727;14.271;142.146;137.743;28.746;948;0;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5410056;;;;b3S;2;9;JAGUARUNA;SC;03/2025;170.299;121.787;4.171;152.808;104.707;17.491;2.920;0;6
PROVER PROMOCAO DE VENDAS INSTITUICAO DE PAGAMENTO LTDA;20308187;PROVER PROMOCAO DE VENDAS IP - PRUDENCIAL;;87212;n4;2;41;MANAUS;AM;03/2025;170.260;0;117.826;47.481;12.835;122.780;20.770;1;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;7509426;;;;b3S;2;9;XANXERE;SC;03/2025;169.414;127.696;5.023;149.378;92.887;20.036;1.506;0;5
PLANTAE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;35551187;PLANTAE CFI - PRUDENCIAL;;85630;n1;2;14;PRESIDENTE PRUDENTE;SP;03/2025;168.214;149.190;6.441;142.727;141.854;25.487;846;2;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;;81263;b1;3;28;SAO PAULO;SP;03/2025;167.228;24.193;40.721;26.943;24.566;140.285;-6.241;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;;;;b3S;2;9;JARAGUA DO SUL;SC;03/2025;166.747;61.540;56.429;138.791;134.134;27.956;2.154;0;4
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;;;;b3S;2;9;MONTES CLAROS;MG;03/2025;165.524;59.731;3.035;133.761;124.847;31.763;1.971;0;4
NUPAY FOR BUSINESS INSTITUICAO DE PAGAMENTO LTDA.;32219232;NU PAGAMENTOS - PRUDENCIAL;;84693;n4;3;41;SAO PAULO;SP;03/2025;165.098;0;153.789;5.848;0;159.250;3.355;1;0
BANCO DE LA NACION ARGENTINA;33042151;BCO LA NACION ARGENTINA - PRUDENCIAL;;81270;b1;3;28;SAO PAULO;SP;03/2025;164.787;51.281;28.365;128.684;66.925;36.103;-1.300;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;;;;b3S;2;9;SAO PAULO;SP;03/2025;161.697;80.244;69.783;11.959;0;149.737;6.322;0;0
VITREO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;34711571;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;16;RIO DE JANEIRO;RJ;03/2025;161.292;0;135.547;12.854;0;148.438;2.635;2;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;;;;b3S;2;9;RIO RUFINO;SC;03/2025;160.781;110.598;18.092;138.047;102.896;22.733;104;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7946216;;;;b3S;2;9;SANTO ANDRE;SP;03/2025;158.573;59.116;93.795;147.004;141.745;11.569;970;0;7
GPATIVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;;;;b3S;2;9;SAO PAULO;SP;03/2025;157.913;59.113;11;46.778;0;111.136;4.941;0;0
FAIR CORRETORA DE CAMBIO S.A.;32648370;FAIR CC S.A. - PRUDENCIAL;;81919;n2;2;21;SAO PAULO;SP;03/2025;157.390;0;20.272;120.573;0;36.817;989;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;;;;b3S;2;9;ACAILANDIA;MA;03/2025;156.596;104.041;11.814;124.864;109.175;31.732;566;0;11
ABASTECE AI CLUBE AUTOMOBILISTA INSTITUIÇÃO DE PAGAMENTO LTDA.;9515813;ABASTECE AI IP - PRUDENCIAL;;87690;n4;2;41;SAO PAULO;SP;03/2025;154.743;0;8.824;143.788;886;10.955;-1.376;1;0
PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;3311443;AME DIGITAL BRASIL IP - PRUDENCIAL;;86488;n1;2;14;SAO PAULO;SP;03/2025;154.067;34.162;0;136.204;59.548;17.863;2.340;2;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;;;;b3S;2;9;CATANDUVA;SP;03/2025;151.951;58.227;91.094;11.376;0;140.574;2.785;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;;;;b3S;2;9;SAO JOSE DOS CAMPOS;SP;03/2025;151.265;94.694;41.674;12.964;0;138.301;1.511;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;;;;b3S;2;9;FLORIANOPOLIS;SC;03/2025;147.658;71.858;1.677;133.459;130.458;14.199;127;0;6
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;;;;b3S;2;9;PRADOPOLIS;SP;03/2025;147.513;115.275;28.081;5.793;2.101;141.720;5.145;0;0
ROADCARD INSTITUICAO DE PAGAMENTO INTEGRADO DA LOGISTICA S.A.;12815827;ROADCARD IP - PRUDENCIAL;;87906;n4;2;41;BARUERI;SP;03/2025;147.122;0;1.861;106.475;80.754;40.647;8.607;1;0
CARTOS SOCIEDADE DE CRÉDITO DIRETO S.A.;21332862;CARTOS SCD - PRUDENCIAL;;84442;n1;2;43;SAO PAULO;SP;03/2025;146.032;1.648;949;140.895;126.967;5.137;570;2;0
OPEA SOCIEDADE DE CRÉDITO DIRETO S.A.;39519944;OPEA SCD - PRUDENCIAL;;85269;n1;3;43;SAO PAULO;SP;03/2025;145.522;0;8.633;136.435;64.435;9.087;831;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;;;;b3S;2;9;SAO PAULO;SP;03/2025;144.975;85.192;44.451;103.842;99.234;41.133;-358;0;6
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;OMNI - PRUDENCIAL;50940;80460;n1;2;10;SAO PAULO;SP;03/2025;143.423;119.181;16.818;108.310;102.562;35.114;2.186;2;0
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A.;11836226;PIAUÍ FOMENTO - PRUDENCIAL;;81160;n1;1;30;TERESINA;PI;03/2025;143.009;77.123;51.140;56.355;54.116;86.655;402;1;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;;;;b3S;2;9;CAMPO GRANDE;MS;03/2025;141.949;101.946;2.564;123.366;119.336;18.583;1.343;0;2
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;;;;b3S;2;9;NOVA BRASILANDIA;RO;03/2025;140.648;104.414;6.367;107.290;93.059;33.358;-99;0;3
COOPERATIVA DE CRÉDITO CREDIMAC LTDA - SICOOB CREDIMAC;64480833;;;;b3S;2;9;MARTINHO CAMPOS;MG;03/2025;140.150;68.931;3.539;110.651;97.570;29.498;3.657;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI TRADIÇÃO RS;3212823;;;;b3S;2;9;PORTO ALEGRE;RS;03/2025;139.497;62.836;36.976;121.411;108.216;18.086;398;0;2
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;;;;b3S;2;9;MONTES CLAROS;MG;03/2025;139.296;62.422;2.145;125.379;121.737;13.916;141;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;;;;b3S;2;9;BELEM;PA;03/2025;136.347;86.896;3.409;115.018;108.917;21.330;1.095;0;4
SERVNET INSTITUIÇÃO DE PAGAMENTO LTDA.;29759316;SERVNET IP - PRUDENCIAL;;86701;n4;2;41;UBERLANDIA;MG;03/2025;135.421;19.795;861;124.938;7.738;10.483;-27;1;0
HAITONG SECURITIES DO BRASIL CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.;33894445;HAITONG - PRUDENCIAL;51482;80666;n2;3;15;SAO PAULO;SP;03/2025;134.609;0;46.257;18.983;0;115.626;1.487;2;0
SRM BANK INSTITUIÇÃO DE PAGAMENTO S/A;22575466;SRM BANK IP - PRUDENCIAL;;86024;n4;2;41;SAO PAULO;SP;03/2025;134.199;0;968;125.546;121.449;8.652;1.145;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;;;;b3S;2;9;DORES DO INDAIA;MG;03/2025;134.145;41.589;2.601;113.899;111.771;20.246;1.159;0;1
STONEX BANCO DE CÂMBIO S.A.;28811341;STONEX DTVM - PRUDENCIAL;52041;84088;b2;3;39;SAO PAULO;SP;03/2025;134.090;0;16.510;52.262;0;81.828;3.766;2;0
CONFIDENCE CORRETORA DE CÂMBIO S.A.;4913129;BANCO TRAVELEX - PRUDENCIAL;51671;80783;n2;3;21;SAO PAULO;SP;03/2025;133.942;0;1.025;31.159;0;102.783;2.132;18;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;;;;b3S;2;9;BELO HORIZONTE;MG;03/2025;133.913;112.055;17.327;6.055;0;127.858;1.167;0;1
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;;;;b3S;2;9;FLORIANOPOLIS;SC;03/2025;133.748;34.936;4.167;100.453;68.204;33.295;4.066;0;2
EQI INVESTIMENTOS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;47965438;EQI INVESTIMENTOS CTVM - PRUDENCIAL;;87119;n2;2;15;SAO PAULO;SP;03/2025;133.653;0;28.592;55.038;19.957;78.615;-8.411;2;0
RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;17354911;RENDIMENTO - PRUDENCIAL;51468;80659;n2;2;16;SAO PAULO;SP;03/2025;133.184;0;0;91.949;0;41.235;2.888;5;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;;;;b3S;2;9;AGUAS DE LINDOIA;SP;03/2025;131.742;50.011;4.920;120.607;116.013;11.136;-2.009;0;5
CM CAPITAL MARKETS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;2685483;CM CAPITAL MARKETS - PRUDENCIAL;;80549;n2;3;15;SAO PAULO;SP;03/2025;131.100;0;64.953;105.326;59.451;25.774;-4.712;2;0
